run,K,sw,lambda,block_id,block_name,num_F,num_R,F_ratio_block,total_cost_J_sum_zones,k_per_zone
sweep_K20_sw3_lam1.0,20,3,1.0,24,model.output_blocks.9,55,145,0.275,5.26792062,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,0,model.input_blocks.0,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,1,model.input_blocks.1,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,2,model.input_blocks.10,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,3,model.input_blocks.11,55,145,0.275,9.7327005,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,4,model.input_blocks.2,55,145,0.275,9.89466099,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,5,model.input_blocks.3,55,145,0.275,9.87134715,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,6,model.input_blocks.4,55,145,0.275,9.82521617,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,7,model.input_blocks.5,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,8,model.input_blocks.6,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,9,model.input_blocks.7,55,145,0.275,9.81344017,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,10,model.input_blocks.8,55,145,0.275,9.85044615,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,11,model.input_blocks.9,55,145,0.275,9.90057724,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,12,model.middle_block,55,145,0.275,9.83014833,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,13,model.output_blocks.0,55,145,0.275,10.34057315,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,14,model.output_blocks.1,55,145,0.275,9.85571482,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,15,model.output_blocks.10,55,145,0.275,10.19295666,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,16,model.output_blocks.11,55,145,0.275,10.59054281,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,17,model.output_blocks.2,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,18,model.output_blocks.3,55,145,0.275,9.73107694,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,19,model.output_blocks.4,55,145,0.275,9.85594787,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,20,model.output_blocks.5,55,145,0.275,9.97089287,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,21,model.output_blocks.6,55,145,0.275,9.76158127,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,22,model.output_blocks.7,55,145,0.275,10.0501573,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,23,model.output_blocks.8,55,145,0.275,9.79829983,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
sweep_K20_sw3_lam2.0,20,3,2.0,24,model.output_blocks.9,55,145,0.275,10.13345909,4;2;4;4;4;2;4;4;4;3;4;3;4;2;3
